,A,B,F,C,H,D,E
250,,,-0.849468599028858,0.07607503726560669,-1.856209399862808,0.15260312403188042,0.28249488750578566
251,0.17919114153023544,0.4076614769144378,0.40904278234020464,0.00435983687659042,-1.729404417911264,-0.04073845389864124,
252,,,-0.18426073356553702,-0.034574179836354066,-1.5906928568858965,-0.12332132391319167,-0.5295884274198326
253,-0.19735072521924182,0.4010318651586208,-0.3631028964180185,-0.0515607748265512,-1.410752572866215,0.0972147085317544,
254,,,-0.13325057571140192,-0.021890821782704118,-1.2998957314757549,0.13478918756855437,0.1918591585604289
255,0.18094757747751225,1.1451659748633962,0.05730417416521468,-0.01610649423911565,-1.2292997624930229,-0.141859294926689,
256,,,-0.038139451781549434,-1.0214471211418223,-1.118926503708522,0.0466599804751856,-1.0997131050262365
257,0.6412824512783228,0.9084176004663732,-0.49532528399374176,-0.11538716889605351,-1.3443295273028661,-0.12510618975042515,
258,,,0.22929871765544385,0.1843682951251768,-1.2780544065234973,0.05107819961705335,0.32141412259232394
259,-0.22317799914645475,0.7348973168020231,-0.20470961813071087,0.17546340428688528,-1.3270836334025018,-0.16825817231306545,
260,,,-0.20302554525573874,0.05560655789303397,-1.4911275431068856,0.24334173179538532,-0.8825642070111357
261,0.22798210987899908,0.5977261403451357,0.09803331682433745,0.02415600381968564,-0.7840442184618406,-0.19379505410369077,
262,,,0.06618958982673481,0.003375732911162883,-0.5607621627332331,0.014054899196500513,0.33287550798350274
263,-0.11065582702408006,1.1177113930278149,-0.03643673797181428,0.32636319461055796,-0.5164383708000009,-0.4930171954741014,
264,,,-0.14114566371116682,0.0531965537733759,-0.5752616685886771,-0.6485569163210294,-1.062498308175618
265,-0.3428296749382143,0.8116071858607763,-0.4181829882856269,0.03930990715266006,-0.1989110073239524,0.3016549315139237,
266,,,0.25974883979549757,-0.02992001498262883,-0.1952416477634464,-0.39719946455571425,0.2887634085534903
267,-0.11274863786178264,0.5683623569000383,-0.04741608547565428,-0.012187705458013412,-0.22731543150797864,0.10910555119576244,
268,,,0.017190621949934537,-0.14814442434636055,-0.21274112008711052,-0.49671065604014,-0.7174940064398717
269,-0.2728420459749259,0.49809390560484457,-0.08203925807795312,-0.02070563549114116,-0.2644023259804609,0.8749957360660023,
270,,,0.03215130830631259,0.016146500122297573,-0.2490098524508535,-0.7897718598955537,0.2801723056676482
271,-0.39944612529780943,0.47234609923408827,-0.03393466085792092,-0.021247785342621745,-0.22641712392590732,0.4049664136565543,
272,,,0.051600671073854756,0.5044753128714375,-0.16608269688772978,-0.23550975680041678,-0.6512099914920536
273,0.11831127271304495,0.4381865400852763,-0.4505083792076898,0.07629186512170438,-0.31429325502484257,0.0048968735085950284,
274,,,-0.13174583421381394,-0.13975710292404311,-0.44411996113663504,0.09932841116009056,0.01580344182847973
275,0.19755259065172937,0.1379635350215634,0.1510366915370811,0.09245906642584738,-0.4679395379363262,-0.02458793157885636,
276,,,-0.1938554791907028,-0.027472500973441862,-0.36328082348239304,-0.16976480349331413,-0.13457820309583995
277,-0.4097479252983697,0.23695930297427129,0.07812995049416567,-0.001336558120269624,-0.3591113063613071,-0.051031712954684526,
278,,,-0.009831884410594308,-0.000188570292509769,-0.33067357877345527,-0.1640824207372202,-0.0808041215672942
279,0.13620299894358728,-0.01875951655958369,-0.008442585523611107,-0.158941144545287,-0.29983357084288437,-0.05216101728236605,
280,,,-0.10449304935574696,-0.02246719933566672,-0.29204306595363094,-0.12455203623296279,0.3182129551574775
281,1.1003795667830898,0.15266142450265663,0.2514344182505854,-0.003116097844186723,0.730092751313359,-0.2536487530833652,
282,,,-0.13336049119104046,-0.004140426241146542,3.772677685319592,0.05148310451901903,-0.30375294326294244
283,-0.37811730583127856,0.24946023789976643,0.18906362933980564,0.2760695149993862,3.4189379726380724,0.47675640212846326,
284,,,-0.4972651312814399,0.03871808785030247,3.0564290149216635,-0.2189038511536345,0.09703152049160035
285,0.10985074637476455,0.2837385695044693,0.38621878862261194,0.8020020264080517,2.7721799214045064,0.6000895836019917,
286,,,-0.5978033543888552,0.06262691689147527,3.9972658186189354,-0.4505706398826624,-0.3356842145341918
287,-0.4075795280784142,0.23251715545928814,0.27974613928864195,-0.002922311487863356,3.613590736042263,0.5424212505975822,
288,,,-0.31683625133220716,-0.00046282751242690334,3.3491412301787733,-0.2457956897060049,0.11126860348914065
289,0.02363238699150627,0.04584482190069117,0.16558230479591762,0.00696173169872874,3.077786819266122,0.494354961704766,
290,,,-0.03114931566386093,0.006741449050769197,2.8264290716822718,-0.18168800256176246,-0.15922906455717067
291,-0.008591666044041463,0.17423580288897797,0.013303726592515512,0.3686039962796891,2.6088286406499734,0.30355814995817526,
292,,,-0.01700713428152062,0.19747387648216166,2.0664436595738063,-0.060044008717452683,-0.20365993703198612
293,-0.0373595690583048,-0.30197458001205346,-0.08818248630330952,-0.23901766665759827,1.838358171029536,0.02677438629912024,
294,,,-0.07134628594798818,-0.05207057381070804,1.6163763702772993,0.0242398927370071,0.4548874464606851
295,0.03390504103506485,-0.016881112561768243,0.038283436970885376,0.07494609703927088,1.4010473697402308,-0.00930671559373167,
296,,,-0.5006864773291421,0.0008181079088201669,1.3276811550833558,-1.0655099737127918,-0.48580511297716567
297,-0.5240799749033943,0.13006228455255464,0.26256082633257843,0.00011429332685607397,1.4025785006970355,0.7382735222021789,
298,,,-0.13809799826247052,-0.00033795847385467974,1.304466343656126,-0.570150873759339,0.3516364389963953
299,-0.13159526192437737,0.23365272676374185,0.07292181191410746,-0.0018943068643848678,1.2212254022184668,0.2995190452959082,
300,,,-0.012493886824864738,-0.00305181742058716,0.14079103955654637,-0.27740640254889304,-0.5276591193229803
301,-0.14206029908116738,0.30154879178047533,0.33024078292683073,0.0024612262527025177,0.1286325819257157,0.557578059454208,
302,,,-0.04057611405322578,0.0008789067801214745,0.1629876363311314,-0.6316184041191446,0.25547808820699536
303,0.0891425811309634,0.2551940727176728,0.017991776809017188,-0.16920084337209393,0.20228504236312117,0.1216944107586381,
304,,,-0.1302013761632746,0.581319907489516,0.1518405993530503,-0.9960245538818031,-0.6277810501250956
305,-0.5606016335083527,0.33195056063174894,-0.44921341057357533,0.13158563864957945,-0.04023779270919646,0.5484837285721104,
306,,,0.13381567853515192,0.8229073905461198,0.13086681699186342,1.978533525679393,0.3012148738229853
307,2.846612732485121,0.2714691309592193,-0.4667290376613827,0.0505302212291624,-0.16582792400821136,-1.6222680112045964,
308,,,0.1976842394868254,0.35286522851504815,-0.18088381268492795,0.9828312919164152,-0.48669439072154236
309,-0.12598946691066426,0.3159280237664068,-0.2778433790551784,-0.10224499934820012,-0.2749265101356722,-0.8960265680954486,
310,,,0.0882682911507813,-0.016706404742873066,-0.2762760892883269,0.34647323030986155,0.18013050935589642
311,0.37700670771350964,0.3404556586780194,-0.0543371082525597,-0.002559591837591251,-0.25916000265993644,-0.42029255303547375,
312,,,0.02574104989020803,-0.15590393109104364,-0.24075233004025118,0.1382914407089403,-0.4580598982503161
313,-0.06991073625767445,0.3580237749594602,-0.22130994916596092,0.40493494218945864,-0.2896154865172545,-0.27594760518175143,
314,,,-0.0791772654967693,0.3037466278720286,-0.3792897361156933,-0.7589136584870978,0.12515289523862852
315,-0.5013557287299,0.390612665140299,-0.11031691067825347,0.026461540702850932,-0.7054814294064119,0.24981663026692175,
316,,,0.09366699337950044,0.00047205039558975356,-0.39681337646891723,-0.33265835213109307,-0.2692558611922935
317,0.12966432494897184,0.42652074613974006,-0.30624698675936696,0.00010962231925305624,-0.34573007066141265,0.13594502904618136,
318,,,0.187314507613714,0.1283616412888651,1.5666692720699946,-0.04873948384948451,-0.010704553391508678
319,-0.16027712076670603,-0.011850324645072408,-0.23066435299401883,-0.04998601385041218,1.146602642445508,0.05627070068045918,
320,,,0.09763495211327078,-0.004184973287836543,1.0959542810098686,-1.4706703465227013,0.02015022207197703
321,-0.7343844269236552,0.15307784790929668,-0.10820046866791275,-0.018730655289501286,0.912342678840701,0.9662159660782846,
322,,,0.08458837596029323,-0.0002941821639411133,1.0426395712720065,-0.817823306211157,-0.09634155555021173
323,-0.21929216477059998,0.2342390321628129,-0.06461416082237614,-0.13735114769094306,1.2717668185620812,0.5073764900062513,
324,,,-0.2726282563109864,-0.022088791374666003,1.0405919859659787,-0.4241757139485452,-0.11023281162988728
325,-0.058118861033420316,0.24266098109192052,0.2587120802765409,-0.0030635402215001143,0.7826205318206906,0.20192681825060704,
326,,,-0.13960813609255607,-0.010042555761683713,0.7414388383567669,-0.2756123870418942,-0.10596295308544362
327,-0.5106016151442928,0.4263126570623228,0.030643379459619646,-0.0379657927833158,0.6140277604978778,0.01418985859777247,
328,,,0.10911597491205983,-0.005175241977354172,0.7778093833554188,-0.15821355885135013,-1.2898457284859353
329,0.15850706622823083,0.40806148857034436,-0.05988582660797195,-0.09224843575600417,0.4354715635534074,1.1035983090273633,
330,,,-0.014281238275807665,0.2565137163475619,0.39265339354832074,-1.3820750290000596,0.3658121730676045
331,-0.508503188075371,0.3958316062726675,-0.1439786011440644,0.01815119677911653,0.10356066174235162,0.5003533423971831,
332,,,0.04438338340749612,-0.17198941868485138,0.09025837518726319,-0.17964065644394434,-0.6050405732214531
333,0.0997070495139536,0.3908782203458386,-0.11825068435985263,-0.021168139990114798,0.3548405959794035,-0.04528180827833175,
334,,,-0.09730914861579426,0.02157077202867108,0.5850879607989302,-0.6636584218065782,-0.3234949559588852
335,0.19545084520809786,0.3822897676240223,0.04049820743961504,-0.1978408797826851,0.4097896481563565,0.3352859608053554,
336,,,-0.11805297884533676,0.05768536080393631,0.3301267952578363,-0.37237228134005584,-0.33372664353991255
337,-0.18103825370559723,0.27195274182075646,0.027425924231259592,-0.02918547460654433,0.31276881880170004,0.14082235188332992,
338,,,-0.18569003867132264,-1.2672837909892487,0.1744141516484803,-0.2721725119216109,0.08262771416516163
339,-0.10975078233124526,0.3211148293229531,-0.5220158478020699,-0.17908560920339361,-0.2333077471097009,0.2734849351062842,
340,,,0.182361435856433,0.16798104507143166,-0.29819854487641223,-0.3699891435116248,-0.3512899054588644
341,-0.19349278133511372,0.3558234249835677,-0.5128858869040493,0.012937116776954227,-2.3094966474267635,0.11491766793833663,
342,,,0.2631067195045487,0.030437502566743907,-1.7195808867385773,1.2962014910429562,0.023808250665114654
343,1.0183156010619636,0.3615659121015429,-0.15420515674071614,-0.011835804216988603,-1.859718079523632,-0.9207750120594697,
344,,,0.07852253628466999,-0.020410413549277272,-1.7125527041123274,0.5777441925072948,-0.36179284870074474
345,0.08394388862553204,0.35889578162694646,-0.02974158344496505,0.17552450575332898,-1.5740016833036325,0.4318355982973841,
346,,,-0.07147265917550887,-0.272796814418602,-1.511745190801515,-0.4096899946449601,0.024671564487917203
347,-0.7466948312569454,0.3678289368355103,-0.13136614185883566,-0.0410347627230437,-0.9081062157864824,0.41636379831441706,
348,,,-0.083590046512829,-0.07695592386910124,-0.8273447952771783,-0.28091218307112337,-0.3360914934009616
349,0.13610780191401012,0.031571213703364076,-0.115637709433972,0.1013139605008477,0.11937899386000339,0.056939750231542546,
350,,,-0.2843790703876865,-1.3465172811398423,-0.015486546611275812,-0.22482101867808096,0.28548898732256156
351,-0.6993894694605596,0.1593454366805712,0.33803908050605025,0.5452662322631929,-0.43521075174075324,-0.011975962035190645,
352,,,-0.27856422558075117,0.08175432215642735,-0.56859210400936,-0.15455036571558592,-0.4499019201583309
353,0.4056453230320558,0.1657073235010859,0.10483769920702897,0.009378719911244358,-0.5477184066346147,0.44138724701981824,
354,,,-0.04161319343078914,-0.005980798628002976,-1.1750897271915783,-0.46529731625475584,0.26925169857934617
355,-0.46815359156194813,0.2562285780594621,-0.00798539998032291,0.005255051847374079,-1.0817589478436447,0.27095756301050544,
356,,,0.00193969364381997,3.823535039211318e-05,-0.8221878651099535,0.26470702892236375,-0.23021070111314695
357,0.3884833612460218,0.36113760336634165,-0.7787603013441717,-0.04242141957876508,-0.7415221922349144,-0.6823674763930964,
358,,,0.3882792722505253,-0.25699406329786634,-0.6849438152108649,1.1166971353370063,-0.022946296330165622
359,0.4441512653609068,0.3578719875906438,-0.25972911737546045,-0.35816700238980276,-0.7193756326270159,-0.9798498731331567,
360,,,-0.07334983675117632,0.022538165362403384,-0.7838902896127047,0.3244075669767317,-0.2903003888850393
361,-0.17692098104172527,0.40871964443619857,-0.0005942565392080129,-0.04507841154024398,-1.7396349175877543,-0.36485952712520375,
362,,,-0.02622373255052599,-0.013128674584710754,-1.6027448051397692,0.2884543791353802,-0.06732879348596338
363,0.27556876202568603,0.39713850835588027,0.1448838517780437,-0.03134609740390416,-1.0409145465826775,0.007420810128831945,
364,,,-0.09156003514242014,0.11547721551819122,-1.1492978430612824,-0.0962974496495419,-0.2756956338178855
365,-0.18882372653177634,0.3875034991497648,-0.2051197075566513,0.060452425283751166,-1.0617562157676015,-0.037035961517330004,
366,,,0.0776069527761781,-0.0013691291253146512,-1.0275418668697975,-0.0654094597066985,0.04872503192477884
367,0.10665460634831439,0.3236021891639159,-0.041167773148952654,-0.010576654081436017,-1.1041519607445793,-0.04520063748294928,
368,,,0.21659562576302835,-0.0010958401681514273,-1.0143637031737243,0.23113279305241713,-0.3223131058670517
369,0.14009043196763374,0.34381281900135807,-0.7765656105836363,-0.23128477048543053,-0.9375308198551752,-0.2637429565166141,
370,,,0.2521080568976498,-0.032128062123231146,-0.933158185379004,0.08858710890775803,0.0053427483609420215
371,0.023866850774000258,0.5608182613297477,-0.11299455522669438,-0.01704066987149076,-0.9043137560201194,-0.1727165455878865,
372,,,-0.6681789134507007,-0.002153600027447778,-0.7940751962825303,0.014966173279366715,-0.5201573583640081
373,-3.3457241255475085e-05,0.4518159647561547,0.3455257131490838,-0.00030612487051781957,-0.7300116893748091,-0.6892632159555029,
374,,,-0.26675848243037903,-0.07706498952818636,-0.6731284760538229,0.3699106362749792,0.5481650018144839
375,0.15290770417406913,0.4363807913069522,0.44713988340335864,0.3835185953200379,-0.733206081127566,-0.6434845635137891,
376,,,1.915252300334394,0.009568789958238948,-0.7924733271171228,0.22601393813933543,-1.0197921937083576
377,0.06517367070108718,0.19986650853798124,-1.2135524240192073,0.04556048812246043,-0.7312617507338383,-0.2958170307070315,
378,,,0.6148628921980618,0.00637920002345087,1.5056247488765875,0.08235205478084119,0.7650049212411546
379,0.004602866622408205,0.24537524801064362,-0.326877024194562,-0.18987033495086073,1.5139571861728798,-0.07932155322089465,
380,,,-0.19327528063464028,0.038313494117448076,1.2441471544281195,0.21484779475977867,-0.9340952985853621
381,0.19010729808578375,0.2995550197326217,0.1641068540352952,0.012945595303785425,1.1135676968311896,-0.14510256548626616,
382,,,-0.1211883182664916,-0.003753973193188073,0.9853127939516566,0.02705626407048517,0.5071158171925616
383,-0.0653391155607471,0.33636145358254477,-0.09797549715881054,0.009399012410987177,1.225052975949811,-0.11938172729749338,
384,,,-0.4735107101431315,0.20186057268957142,1.1269997106742524,0.025130561317280375,-0.7602639839979356
385,0.051714395280514656,0.7478952534500607,0.04624202960620599,0.028181947289401606,0.9735364524532293,-0.46518187289798385,
386,,,-0.024212348289726057,0.4258288872306202,1.0176722764942003,0.23902955265287734,-0.19379168029346672
387,0.14278731489826715,0.9744341089239739,-0.3191939066023927,0.15576722990448147,0.7760789447721222,-0.12873302119933838,
388,,,0.41206375678443513,0.02196188602189408,0.9899952662794613,0.33250335853449453,-0.4894981405158658
389,0.16885793775910446,0.4397479160637091,-0.03479028959996239,-0.5203185654505372,2.3009653039205804,-0.2992931212722192,
390,,,0.4828956360457732,-1.0890792406418461,1.9643497315374756,0.32282843115216864,0.08519726134705806
391,0.15710734037340918,0.44246885725366014,-0.7860750238383604,-0.15218074100404427,1.529183552678809,-0.07631875765774385,
392,,,0.36916155572973053,-0.022966880163273737,1.3858176732350624,-0.06420594423130968,0.07930162760791315
393,-0.22369897855430024,0.42838443440985613,-0.21290481785923102,0.008497537826249991,1.354168504223549,-0.6518246986953804,
394,,,-0.409419842218781,-0.13080979670586165,1.2428342806083468,-0.8573756737139719,-0.4351670524627257
395,-0.3903595923916093,0.402727495641773,0.15577914696946116,2.223158012731158,1.036147577287439,0.5890405332533636,
396,,,-1.0644656537503723,0.164202372415874,0.3138429461213902,-0.6963789535331915,0.4928496815279022
397,-0.24000217074107505,0.3228816096305844,-0.3612272485992521,0.023952783543598283,2.0485011610753254,0.3556745486239649,
398,,,0.17747575625247544,0.003469701522314727,1.7486037055369976,0.6939014916012758,-0.7351685143351764
399,0.5274915813922513,0.3369233028981561,0.016765502697275697,-0.004943150305165633,1.5222872089246926,-0.47571851182434977,
400,,,-0.011262033926709299,0.026941507573816595,1.3975446864777483,0.3390686638738078,0.3729585653413329
401,-0.44068272889836846,0.2611444423405905,-0.2528961462824564,-0.05712133209738046,1.1543583121405876,1.4529925184105927,
402,,,-0.1802179802704439,-0.0790913524150012,0.9170718665254298,-0.9453164782352237,0.35649185774225156
403,-0.049623165358038956,0.29111600742150057,0.047323541902726474,-0.007920223804686826,0.8097267130600065,0.5781858152195332,
404,,,-0.01991432250810253,0.5571774645860103,0.737886197579566,-0.7930566727402728,-0.39849086503316505
405,-0.5117083900292566,0.32710562395355053,0.17503031415636788,0.3795967964657924,0.5250943691833774,0.3910871417911606,
406,,,-0.23537795678086285,0.2834667702823594,0.41987520605505985,-0.9437841130929384,0.07615016091214902
407,-0.29097152979594454,-0.9970548858514344,0.0767749399882834,1.1052566382580868,-0.26508136672061033,0.5280598144851525,
408,,,-0.6025833745519231,0.15478143773434586,-0.585637151897902,-0.8339165611608506,-0.30591212377398
409,-3.640495225385812,-0.44148326385710224,0.045862506281211524,-0.5198121199974951,-0.1425076269508636,0.31883678641314633,
410,,,-0.2800882389598119,0.10163428900698575,-0.316213906020621,-0.4153804494558156,0.5941853241653059
411,1.319818599085898,0.07499936882708269,0.09452569077419566,0.19858095884161908,-0.31884176787359353,0.1330783681048548,
412,,,-0.14085353699802766,0.0679561572223466,-0.021078202175940086,-0.035875900205973615,-0.6078511170448311
413,-0.5281156384209948,0.18637196107461415,0.10493926900929434,0.03825193959109813,-0.04704729720204734,-0.19613664494385402,
414,,,-0.06367969798528664,0.007990791459489529,-0.05454433582011805,0.13351957521052618,0.40257393717016315
415,0.3142852015822607,0.26749305860197153,0.010081732866477535,0.04757983481498979,-0.05001589538927839,-0.27993987217394745,
416,,,-0.04185340906976191,-0.017753772838166336,-0.06060984383431646,-1.3491656441183604,-0.5378200810511263
417,-0.7358223742316837,0.3183518784552581,0.013246849571399665,-0.0024565247025967168,-0.052097842822030754,0.6447381652359303,
418,,,-0.031078762041158118,-0.0003964755348142959,0.17994208979679568,-0.20736791137802435,0.07640489962970384
419,0.18049057521203368,0.7368631701418604,0.5068589912696753,0.15004373142994104,0.4830401475343612,0.01306323921777644,
420,,,0.41944543530254974,0.156013284535505,0.6752829577377024,-0.7015671994651926,-0.6413732169199358
421,-0.45556067502933273,0.5738403393561705,-0.29733680692092307,0.23696412211738457,0.04943979806816168,-0.07390028962638134,
422,,,0.043397939141342504,0.03298185398512168,-0.029724503053483863,-0.3901243523405379,0.08079088331262937
423,-0.16125674413961427,0.493550261555619,-0.4274158688932097,-0.017507436010258177,-0.03751764194173595,0.10375881121929499,
424,,,0.21491845970441106,0.013129303273014373,-0.5033963406195159,-0.03953441630650198,-0.25905930106901853
425,0.0628329228701715,-1.1217026407787656,-0.11821316961375575,-0.11215537774086451,-0.4525865460904518,-0.13403451130546631,
426,,,-0.06783274454995109,-0.02717379220455454,-0.451462169831685,-0.10424563579094967,1.140493903680194
427,-0.10879962432887867,0.9876309093458611,0.0813394663856055,-0.003812094119085402,-0.42335816584872915,-0.29814772336365214,
428,,,-0.008004290518792645,-0.000249019415134733,-0.3459214152260911,0.3015431626226527,-0.3219046758793864
429,0.25356640491776045,1.1010527622157213,0.4971635468160837,-5.557755489906179e-05,-0.35522463351093736,-0.5552529886635852,
430,,,-0.25161410066591583,-0.02677437745178767,-0.2579842737884023,0.02544532242158329,-0.583372687923112
431,-0.08030661221382879,0.7727762982445756,0.08601398713532304,0.44031281711967807,0.23063389316923713,-0.20289521761126741,
432,,,-0.46777176376075036,0.06150616349219682,1.2078555152734207,-0.17344624257293914,-0.06565794300868034
433,-0.07014371014127248,0.5945300398672969,0.29572088640882827,0.42978975249715107,1.0847157692741651,-0.2661762860770063,
434,,,-0.5052027736333706,-0.23019291194742247,0.42107224013178957,0.4233871648315014,-0.28944380543597104
435,0.31040278826435497,0.3545624487946021,0.15209398317163297,0.4672853793153142,0.9368587133460837,-0.21813315271776546,
436,,,-0.3502466005966802,-0.14282010734039824,0.7923643836473584,0.09412875116242217,0.1899930799122938
437,-0.5456435282727661,0.3747179495840128,0.09904762175042864,-0.019981767710967886,0.4794918692308374,-0.14442442113852436,
438,,,0.028428548380373342,0.05281591706042937,0.43447852993260894,-0.04161906217492957,-0.4747545307071023
439,0.21150096910793817,0.007848957711301952,-0.00402962620116127,0.0073824826902181805,0.38367613110441146,-0.11834932594577025,
440,,,0.11601777713396096,0.0020393101606491614,0.4151797970928689,-0.08440375875256864,0.43529024202385985
441,-0.16924153986952956,1.2372751515650404,-0.028703408584754425,0.16649077870136395,0.7193651261966185,-0.10308437228261143,
442,,,-0.10247016484090787,0.0233018895323684,0.9797188183007899,-0.033659339851514675,-0.5056089597679279
443,0.05002811910948527,0.8793883901017909,0.04466788708581659,0.791976340958678,0.8894159698963583,0.01986021592083008,
444,,,-0.41365357881726433,0.22759895071319242,0.502073858540963,-0.1854622917342054,-0.18414795743966458
445,-0.15060009459646906,0.9717118403809819,0.027546373746852315,0.03168016734833608,0.3910263018211812,-0.07246044408369695,
446,,,-0.03041571022788521,-0.1527470362125384,0.3504780377292798,0.31921934291490545,2.1501899472641663
447,-0.0008839905544165139,0.620694420657592,-0.13131466144208306,-0.015083383831971954,0.34619374788516166,-0.0031825133421714558,
448,,,0.007348647493312516,-0.009214203070691002,0.3173750268646163,-0.10783826023435938,-3.17082038544265
449,-0.0741842906585461,0.5373809052705877,-0.04312376017027975,-0.11783679447190035,1.126827749945282,0.02120341561345883,
450,,,-0.02821499925503283,-0.01613443941110556,1.0543673258058663,-0.11095304343144771,2.508550452371295
451,-0.044725365541037246,0.45664937066058736,-0.023182736094106808,-1.5027658883947363,1.0078680898754127,-0.12280033596297513,
452,,,0.07928850830534862,-0.21004006078456994,0.45984777033531427,-0.0046951798829648695,-2.7510214980631162
453,-0.009288961334572254,0.49595537095221376,-0.11677601531328323,-0.029407989198110048,0.3572587860250492,-1.2543599179090392,
454,,,0.05211117097046947,-0.17055740915619458,0.21715990583240746,0.7338068368241345,1.6273365289825488
455,0.34468281362250025,0.5294255770301819,-0.0011478401265941907,-0.5740095686232777,0.14363173711082627,-0.6418685290892537,
456,,,-0.2810627776298342,-0.05350287740778338,-0.04566087610718953,0.29486491554525107,-1.955240765563426
457,0.04204338311620421,0.47602032147283113,-0.1932598713942396,-0.13610879576155385,-0.02217664355620559,-0.3977834067575832,
458,,,-0.05270957961169995,0.005672638528343328,-0.06120817838996963,0.09549153978356528,1.2576497253383514
459,0.40484504427857104,0.43605422923805576,0.027888195636748894,0.12156737308290017,-0.05800575623813675,-0.12073628331924197,
460,,,-0.2568114495800818,-0.15191486248020084,-0.09105606408514054,-0.08529725021865686,-1.8107699868003937
461,-0.44255263940658984,0.38832975824436816,0.045997336161412966,-0.3851582725904787,-0.12460420063009756,-1.4389545345238222,
462,,,-0.2131552231450221,-0.07116513511222505,-0.24404617962489655,0.9573345741770256,1.3492840493944136
463,0.7160671574234074,0.7676675681385259,0.09269158485117907,-0.06179024116470429,-0.24362186482818604,-0.8505086541871272,
464,,,0.15999862319308747,-0.02841237468956917,-0.5335830338165166,0.4463002919259368,-1.860346740827113
465,-0.01802825114198247,0.6766453545193778,-0.0772315212874088,0.07876499742750129,-0.20963724536459688,-0.7219832023269793,
466,,,0.438208252100746,0.8413470485270872,-0.20339264580315938,-1.6635671822916707,1.0426919958517566
467,-0.6501872255609893,0.6510103536335914,-0.24349372505993638,0.2677239545268799,-0.4597949951867465,1.0389385763699235,
468,,,-0.003914235205606232,0.03739781229669789,-0.4163217324344717,-0.9201912330359006,-1.5562378150978187
469,0.14674145090986684,0.5393532554603228,2.2562735117155013,-0.008051431313233902,-0.45126544489635967,0.5273105680895114,
470,,,-3.4840743566788572,-0.0011127666078902328,-0.4198455079731237,-0.4069491398117556,1.0065894558719033
471,-0.27059959030402625,0.19193316347217743,1.814398140701373,-0.24397617259465623,-0.17409138917096773,0.12377075370315264,
472,,,-1.0734724928361001,-0.03428785358248079,0.14710160987810267,-0.2649360078271715,-1.085861754775675
473,-0.06165924770772771,-0.2743364337542451,1.0095977917104118,-1.98894542831927,-0.09695950386109949,-0.1295492762671571,
474,,,-1.3786093770442545,-0.31915108362053546,-0.8432277262521543,-0.07886792070238693,1.1229626006596747
475,0.06267182375194649,-0.2280087781287347,0.5533061934696569,-0.04467397916732789,-0.8563222391702945,-0.05980102723948072,
476,,,0.13741809190776022,-0.03907182348337421,-0.797800711456014,0.08016430515953488,-0.8817959581855501
477,0.13702209015193006,1.1226801783131484,-0.2635941412084809,0.1843055561046212,-1.0296301177438614,-0.1526350122702977,
478,,,-0.16207339375384677,0.9553867687167488,-1.1435452359115106,0.018459859898940764,0.03640769238473084
479,-0.055346864100517444,0.8133228173589,-0.38582377156467035,0.14047877772051642,-1.3461698115357124,-0.6551804509007128,
480,,,0.19109823169141402,0.12879374913648367,-1.346247296263927,0.4390822331317875,-1.244057626495096
481,0.31490853252680623,0.623719852823427,-0.10045267061270778,0.1994768836664539,-1.2765019056118365,-0.3586176192970671,
482,,,-0.04804828508358921,0.027742113697539355,-1.236063277847662,0.1934330253984732,0.14258276465534925
483,0.022103328491160625,0.5965042958142799,0.011481859921672504,-0.6561954737697996,-1.1925820668115965,-0.20344015133667392,
484,,,0.7494272662333676,0.18101848334702514,-1.033532009109979,0.08256082068770661,-0.6210617240714214
485,1.1747497719662403,0.4562664836941449,-0.4697083972845193,-0.006912779534526986,-0.7944835056150297,-0.010828032402091348,
486,,,0.3850961807228918,0.0011406181528791739,-0.7120827143057545,-0.10704594908823578,0.19934033640556645
487,-0.637359029085594,0.7062519823045372,-0.5665817196933781,-0.03254271592514365,-0.7511881426942024,-0.06783645883379039,
488,,,0.2816678063641857,0.0439786880336558,-0.8360759159576201,-0.17453047030638497,-2.2746606448394293
489,0.10241571781767854,0.6162959246510401,-0.19429616144217465,0.751876009561401,-0.8403442011484833,-0.3270898239973794,
490,,,-0.2564913404029046,0.1761038346502814,-1.219642506214349,0.11650254554176133,0.9838973270191377
491,0.027094520766819986,0.49584689397099035,-0.04014532119295505,0.03617078752464365,-1.265747760183241,-0.2441602872439337,
492,,,-0.009959116391244725,0.17647745642574314,-1.1743257020307407,0.12325823736856803,-1.422291864108492
493,0.0740368588383724,0.44339515294455606,-0.09684470008674453,-0.11017793751238288,-0.5938768738330192,-0.1597074767810553,
494,,,-0.4625074263960193,-0.006278356699131857,-0.6120484320161258,-0.032339029395537705,0.9508214279162266
495,-0.08719109652019241,0.39911502513733466,0.12709899884831602,-0.32435577268039795,-0.5644216323522949,-0.3392393091302466,
496,,,-0.2272411582177646,-0.05042118586321123,-0.6236790310920232,0.09380763750053307,-0.2082399364187859
497,0.4021530255109348,1.1761424433876835,0.06475440420460984,1.1425119193562192,-0.5913443853728325,-0.23810211099840012,
498,,,-0.597838965594023,-0.4665388235796166,-1.0121152152378785,-0.13881080490544284,-0.6230561435706102
499,-0.19583548721684607,0.816544760292811,0.08789693891332619,-0.07304164188795319,-1.0512708148475187,-0.15571477740308498,
500,,,-0.059992834301861725,0.6019141715927767,-0.9704623224720782,0.02439703155872312,0.34889495006495497
