,A,B,F,C,H,D,E
252,,,1.5231133902335074,-1.244517679075558,1.3266191830364273,-2.3482935873166553,0.03378336172033125
253,-2.6984116914195115,0.07366728553376493,-2.178222275127925,1.0072645440402799,0.36576283996277914,2.7228945563798153,
254,,,1.7312897204866886,-0.980463741628447,0.821052055262164,-2.049540896928034,0.017320025361307393
255,-2.8367519723284,0.2568214038578374,-1.6569286638293028,0.9687351831701732,0.07041292022280399,2.3313883623237914,
256,,,1.447294478487577,-0.9540339403148528,0.7278724866434717,-2.0923987992801565,0.09153326728163419
257,-2.8091108175715993,0.09786773358574283,-1.5053520888695688,0.6253422645234095,0.0007517837297313693,2.1782782111227994,
258,,,1.2709618333388608,-0.61558782169957,0.3971229501368896,-2.026720530132556,0.08579574243008732
259,-1.6665274617758303,-0.03164996082536204,-1.1252474077878254,0.6060066916906021,-0.0627564533198891,1.9675438872052555,
260,,,1.1037462431758447,-0.599382242611095,0.0857581290600255,-1.930820817087117,0.020651785070669747
261,-2.1580269870647633,-0.14183255932757724,-1.021222433618218,2.222684939446479,-0.4042322077101542,1.4707282288448236,
262,,,1.2937668701256733,-2.1894235918484926,0.5833877032718758,-1.6139201086595671,0.14513146210869138
263,-2.1498640234992776,-0.1523828699418389,-1.4203084545210467,2.104771202405698,-0.27393723603465564,1.8018321848113965,
264,,,1.5115274769951514,-2.0767603647159962,0.5144786130431215,-2.2935412070088206,0.024674429885656567
265,-2.758553135004927,-0.09276000399409032,-1.588898486051778,2.0239780540419887,-0.31645284593774603,1.8594899456654916,
266,,,1.9019278112524463,-2.0144091520428216,0.46660676193976036,-1.8314623540785422,-0.06133563426301158
267,-2.608774892911642,0.02850971447886226,-1.4997013195440103,1.9660043225786916,-1.1855582088055492,1.9496832595563203,
268,,,1.5655646800861878,-2.0927404110518752,-0.2232636128559985,-2.3198262306509454,0.6959211148438497
269,-2.7821330351946276,0.012875726225178609,-1.599393494673584,1.9652750344203176,-0.9246755816078106,1.991221325726315,
270,,,1.6210362527151392,-1.906786523187181,-0.27278225994379685,-2.278622030791881,-0.08045327971730395
271,-2.3457989986569774,0.01788919832679296,-1.607426415945342,1.897589038682883,-0.7104914956074129,1.9260683260370726,
272,,,1.5485672478201333,-1.803708310352663,0.16736912469367932,-1.7720429856332132,-0.020690747528711903
273,-2.3365124289313837,-0.2838239600717302,-1.5721623839726016,1.789288291235878,-0.5607378770308852,1.7238382537418153,
274,,,1.5840747958063122,-1.761437585184558,0.21316158145916758,-1.8968641684906258,0.19435656594802056
275,-2.419224550222013,-0.4227466259526359,-0.5556513275218493,1.7340291399717358,-1.7461982731436507,1.8132236406352937,
276,,,1.7157185520327172,-1.7098729773993775,-0.689097729733772,-2.3291830025261926,0.10829127320770097
277,-2.7281770933687177,-0.17336314954622029,-1.4292520602211385,0.6858575977152086,-1.7502142059410288,1.7829551553116538,
278,,,1.2547195075554127,-0.6798035343053647,-0.8578939188283842,-2.212156421544976,0.011874937916846597
279,-2.8170426371547213,-0.3520504001303224,-0.7393134352881423,0.5994833119277382,-1.2555484241153803,1.6109500664365433,
280,,,0.8435228055597099,-0.5548979436823152,0.24814827940060047,-2.035388635960411,-0.030632424650249804
281,-1.9441728535123466,-0.3589005039587351,-0.8753660926470548,0.5637277287840274,-0.18127073062585106,2.021952327768056,
282,,,0.8395612054469889,-0.5656963140857869,0.23505099448424308,-1.9565470620942371,-0.1362843661188441
283,-2.180876451343973,-0.31934541648927145,-0.49019681010489263,0.5617378340729768,-0.3108802832225265,1.927789959720342,
284,,,-2.121355684996677,-0.5529655145115396,-0.28938485752655807,-1.939269896989855,-0.0720407998773726
285,-2.350785631273996,0.40006138491320714,0.8052345976332241,0.8329714517367606,-0.5611664885014545,2.1021789612353308,
286,,,-0.0069459583886642765,-1.1050882212971158,-0.20403325372624398,-2.1359444899594693,0.022460719233274886
287,-2.5991014014701355,-0.0725412682463065,-0.5721398067183552,0.8838478045705882,-1.191463328111495,1.834539522350115,
288,,,0.6555529162061181,-0.9150165520401581,-0.863164027093649,-2.2283289513898605,-0.030295202419450214
289,-2.752141046022942,-0.06972910252710224,-0.9366290379966171,0.9078004990522781,-0.8576742099101171,1.5888486767106007,
290,,,0.9945624738850377,-0.7961204779784233,-0.09610874944496971,-2.1306687775477657,0.10495898523608106
291,-2.94419341089873,-0.18407804877638406,-1.05996873336779,0.716417290109588,-0.8071430669934759,3.1280606715513484,
292,,,1.127761468520778,-0.8003413444799128,-0.13090258757305998,-3.3378023866826947,0.5252598291744259
293,-3.622624813843243,-1.6635014260997865,-1.0139194717312292,0.787885516937047,-0.575774953716843,3.457709447995005,
294,,,1.054860173236058,-0.7756173286630422,0.3427024190829909,-3.483531771456367,0.04805473080886476
295,-4.052369678878768,-0.977210197474306,-1.0959115345231896,0.7519244480075841,-0.5793686210698668,3.3873935098918913,
296,,,0.9496520997882776,-0.739603294828871,0.032797105419605906,-3.4284139711871258,-0.06411352457390686
297,-4.4367709201047925,-0.7000811348602005,-0.998073914126836,0.7084693864397367,-0.5239967025663008,3.206658146689275,
298,,,0.8352711141617813,-0.7532177421891505,0.02332673591602408,-3.285663940876088,-0.11480156123770335
299,-4.400378177194109,-0.5259408349885268,-0.9996786455725958,0.9254263731175736,-0.19038289289732696,3.060489720374712,
300,,,1.075041063453319,-0.923267393017304,1.245913434077433,-3.344628228509148,0.05515880266623652
301,-4.392941342002946,-0.3955822274529545,-1.0909499748798868,0.9186080991131975,0.3907752580843377,3.618040728701075,
302,,,1.0058002851177754,-0.902524671099554,0.5549799093012244,-2.935696193044498,0.04192535672778454
303,-3.017616477842344,0.6954180312312698,-1.0949437559198065,0.7664936333808055,-0.1095050049496465,3.034642256901208,
304,,,1.1103114339144544,-0.7472121212557689,0.3813972337007344,-2.7642529950269994,-0.17415308820907865
305,-3.2995349611093254,0.22842340016485185,-1.3142871430047611,0.7439547337655655,-0.6832192484410321,2.749563331525333,
306,,,1.2094675146628144,-0.730263447572752,-0.7353450411985694,-2.9215929681114354,-0.09051499849363578
307,-3.1397492640585023,0.6476608655402163,-1.4075741994142381,0.6863211150495633,-1.1500153630191208,2.442631982678757,
308,,,1.2083604832227544,-0.40847674349826063,0.2441398313803862,-2.737021797788199,-0.005099981809968714
309,-3.377261893248698,0.23990479605467951,-0.7158452106111082,0.4025849642278978,-0.26166536614445385,3.0605481989378376,
310,,,0.6863126461416151,-0.041626304335542486,0.02562263888852849,-2.7216860480305485,-0.005547532482653446
311,-3.5961223193996257,-0.03457381143286983,-0.3498816202294226,0.027486004812242285,-0.008828200742596545,2.5038270427243225,
312,,,0.5938974957965686,-0.4882276369472855,-0.37879386593721404,-2.352556838154275,-0.0076631745807067345
313,-3.277270007162191,-0.24241391137550283,-0.7328280986338886,0.47535804256805175,-0.6056011238208916,1.933880819045578,
314,,,0.7847571900925554,-0.37819770867576635,-0.12637485130113424,-1.8461583882435377,-0.03137447486297863
315,-3.588670908876208,-0.3133195864737488,-0.7096272856575448,0.37533359211809547,0.2274555123168412,2.235920383569567,
316,,,0.9554431786572104,-0.19942473619403844,2.854214905205428,-1.7655534003810502,-0.04101654228188458
317,-3.038591629512417,-0.6277999860339479,-0.7030055094724282,0.2296348378774474,1.9573449776248542,1.7790442359991188,
318,,,0.5639146528603087,-0.25644798371613,1.6030594237400508,-1.1622728615145672,-0.11918914811978665
319,-2.3844461361951854,-0.1284712000556591,-0.45081613432582623,0.3013565934407055,1.115562253216519,1.81814445862411,
320,,,0.5222339112049925,-0.2994065084481497,1.0136390576606542,-1.1302759228125816,-0.17993080645906606
321,-2.0098609064057538,-0.2939534902737683,-0.5097897002235618,0.2955689370648988,0.5424032901838999,1.560982577349584,
322,,,0.38194031858573263,0.26909941671221893,0.5905709219558628,-1.1231900877986996,-0.0855632159107244
323,-1.782823538251643,-0.5397915321953344,-0.10835648842766998,-0.17534292904627294,0.6176216017373469,1.261221948549113,
324,,,-0.061426963559911396,0.2030102355920394,0.16643656984058708,-0.8007301366847748,-0.04124640711447467
325,-1.484212710758948,-0.6313231900013125,0.19250563513974775,-0.3284269790220492,-0.2895568619108275,0.977971506735049,
326,,,-0.36793863985241704,0.3233080998759549,-0.5122743954204876,-1.0597051623339155,-0.08151940941785311
327,-1.4550234748483364,-0.5732421650339778,0.4360335148915949,-0.3308607650884292,-3.2775015905813825,0.6792632622549718,
328,,,-0.5082190579009188,-0.7066832934286047,-2.641951438425257,-0.5415665844114524,-0.08356775780294193
329,-0.6385890198549177,-0.5277259462290674,-0.14125009559378002,0.8386886262730918,-2.3822102917657575,0.24604832348340505,
330,,,0.536317293993212,-0.9166210048993955,-1.2581931261006931,-0.7519255186371534,0.20765783810233712
331,2.513168088651213,-0.5012145433399728,-0.8071541802221123,2.3760218577446897,-1.3443527752909328,0.08191473253782511,
332,,,1.2001937801871416,-3.542666638076069,-0.7753283478840881,-0.6038499019828332,-0.05205184731390898
333,1.0662532006230478,-0.35143195631775564,-1.4067916644231628,3.4940971936542637,-1.2828485258528926,0.1463932560775191,
334,,,1.5374539296129006,-3.4413895063049726,0.9165231574390079,-0.7166984921907887,0.04017043868966238
335,-0.08304168913864912,-1.4563003528419989,-1.063078658021277,3.3876478873433564,0.020956780404266684,1.13195909654282,
336,,,1.3230491622118707,-3.3252334349289594,0.8340029457463445,0.0012892868261336066,-0.04742909911003277
337,-0.04753246913767436,-0.5128926070261037,-1.459192288588463,3.2625749936681885,-0.23234740691806113,0.4369168839264566,
338,,,1.5559514920592195,-3.206045078036625,0.7251946686920165,-0.45139194050626164,0.006550797093472824
339,-0.28535746924180305,-0.26354583504114715,-1.6875623394798034,3.1552316996365324,0.008236971188965159,0.8054365112097714,
340,,,1.6833644345923366,-3.1062297549658022,0.7337960763630672,-0.7337880450520086,-0.04452347874766663
341,-0.5853236020824337,-0.19242695499178514,-1.7905327536936497,3.071215414490268,-0.49705064245538333,0.8559297317586791,
342,,,3.8402627786598655,-2.6909162737100867,0.34208301415547804,-1.0674319994405321,-0.07083073441659603
343,-0.9284372021766427,0.11199651035772817,-2.9330076039356188,3.0304935884053585,-0.5055328376825403,1.218391256838246,
344,,,2.413469119004841,-3.000238777573344,0.3723070659402764,-1.8408548722589728,0.7765890392958722
345,-1.0068878841273985,0.2614396287003022,-2.105420957444495,2.9547484190012887,-0.44497703181412135,1.8325515571032673,
346,,,2.5992890997474154,-2.878713597504477,0.399541007033021,-1.9909773777534767,0.2452669384617163
347,-1.6961070131151712,-0.023454330788269306,-1.8151245033770835,2.8515860151869576,-0.4474455297717497,1.8651932705507959,
348,,,0.9633355712394365,-2.796073140513024,0.10573931867218639,-2.0663831822668928,0.3288893107000922
349,-2.069282681597492,0.1283068645885489,-1.2668642521343851,2.6580020951997394,-0.4221611230702569,2.263006580950665,
350,,,1.4278794214024146,-2.619800011046948,-0.033968534460973476,-1.8679972270136604,0.1022826024239146
351,-2.2722206730504557,-0.18962595068607185,-1.4682178641029384,2.5718289314692546,-0.294368811542395,1.751256079130999,
352,,,1.5745312992570206,-2.531534347397642,0.5138889269206458,-1.7806409398199508,0.017834943993681514
353,-1.9037797123078786,-0.3360419656789132,-1.6372726972944303,2.5055379442295775,0.2274701242858712,1.9228749150598423,
354,,,1.594356273454266,-2.6295743371111655,0.902511318750062,-1.2462036156387502,-0.03114142156723109
355,-1.7554205225005637,-0.04577916573190273,-1.503560944447754,2.7662027113014487,-0.0024575341041936927,0.9515000062221268,
356,,,1.5776001440458443,-2.719414608999091,1.0038385374320604,-0.8720941072253838,-0.03146845955624439
357,-1.4886446413162644,-0.02621773294823008,-1.595614096570044,2.563398882113284,0.03909936899178788,1.2970651295420093,
358,,,1.6303619199718604,-2.582998527335245,0.4495976916872809,-1.1475519079246888,-0.07821644774809215
359,-1.8404169375066122,0.02744174454101725,-1.6634118744125164,2.5234434299181814,-0.40213995841537536,1.3088461052399174,
360,,,1.689717291879948,-2.434961647540365,0.3094363183063502,-1.4521396815764733,-0.019462529315844204
361,-1.9986120599667507,0.09216713843819616,-1.7008716346506616,2.3823223873629042,-0.838666596190845,2.1178118654681106,
362,,,1.6850785733002365,-2.3640792356417184,0.17247961730351039,-2.1191252106199263,0.25620580466770443
363,-2.465524262962697,0.07679513725880797,-1.7326360512232108,2.3249263258943853,-0.5775593216269327,2.0268247336078966,
364,,,1.7223185373098984,-2.292968194926074,0.2749827681691264,-2.294747273573419,-0.04446100636573248
365,-2.551431983794388,0.04017555223932464,-1.5630580429512382,2.3008025506988194,-0.45994006058895937,2.3796288374037853,
366,,,1.6151969258098342,-2.2610916671947305,-0.05063689110643421,-2.437266423908907,-0.008835745513392383
367,-2.8717990731082415,-0.2641649872796206,-1.6403528123698032,2.1953715756175365,-0.5974499418086192,2.199791022023469,
368,,,1.6116059513923338,-2.160085694314155,0.2647139071113027,-2.3372394340178984,0.0748138013105616
369,-2.9657612054416336,-1.6698009658188133,-1.4173766507969698,0.21644412318737638,-0.6175951378909835,2.1331479111708376,
370,,,0.9047037260789402,-0.2139589678138662,0.5552900259583564,-3.0814713947795807,-0.06920174425071393
371,-3.438154866576873,-0.9967774063345513,-0.7076070391515225,0.20571993819613205,0.2563680170204616,3.3920016503327743,
372,,,1.1106323109543406,-0.6476019570512168,0.15557810683859774,-2.841844895753555,-0.09785808572393437
373,-3.584209256655207,-0.5941233186074497,-1.1798252451726137,-0.11456276990928049,-0.3506777697829622,2.921718067659155,
374,,,0.540149059960418,0.114789853231235,-0.37168008516297985,-3.641059327440644,-0.08353707328135818
375,-4.111210098141526,-0.5320158473629994,-0.23042775406109017,-0.13416248311897855,-0.19096603593156336,3.1297004751958917,
376,,,0.015800284166192283,0.14481523574572658,-0.08474565798854844,-2.9773591293280957,-0.0758819777346235
377,-4.039804441129654,-0.5261234390487953,0.0962870310038767,-0.14255013840949898,0.2317675691595415,2.6679495180609063,
378,,,0.03609721481262593,0.166914748293791,0.0071938592664502685,-2.2984927588871953,-0.07324975385729666
379,-3.5988531608548295,-0.5540466278611546,0.1059325652234355,-0.16338012782351607,0.12474934813150093,2.1093310056095036,
380,,,2.935132402522793,0.0765898127274016,-0.05012033990772065,-1.8526115542368473,-0.11713093059423973
381,-3.0802957363210357,-0.014943061438347099,-2.592412455933439,-0.08255640011999818,-0.06259912304602763,2.4502966843503593,
382,,,1.4202484465296648,2.50324456769941,-0.10464570915195415,-2.2786363804039267,-0.03484071776333062
383,-3.256918953490083,-0.04702913464190028,-0.11542757785364426,-2.515719177791979,0.6435976860011159,2.1055671900872817,
384,,,-0.6386319010836098,2.4923552140661496,-0.232258325382347,-2.802561330279401,-0.014026315604913596
385,-3.4275634653250497,-0.04558067891114262,0.9014572944411225,-2.4670131534029935,0.6419677091396657,2.4281628857563495,
386,,,-1.2247044711665482,2.4493902499936158,-0.11457362660312609,-1.8669285597236345,0.07540459596179869
387,-2.8545302611903933,0.9101844391460604,1.7199514068213302,-2.410446394067956,0.6266921779784191,1.4307546563924705,
388,,,-1.7521088094539334,2.366966617934412,-0.2381292798365481,-0.8940795753099559,0.10502664989502393
389,-2.125950048655929,0.5074387351795048,1.5682062764028664,-2.047745922736518,0.8653686093094084,0.4482047156464631,
390,,,-2.08036501109621,2.0158826655500994,0.14480478334891156,0.07361958580169531,0.11584216703803973
391,-1.2456131900142526,0.37498787444670095,1.8952470719756251,-2.7722861956885767,0.8478691646075531,-0.05981626808782971,
392,,,-1.7071857911249506,2.8091560381806135,-0.056819704391161775,0.5852729066966684,0.07049511507902367
393,-0.7982858243222319,0.23299281834183574,1.743309031377212,-2.7580168297549355,0.6814946742754403,-0.7576053827928311,
394,,,-1.1280208513089542,2.8395615119150337,-0.09763363537541749,1.0920487202174887,0.04442680870878485
395,-1.0732126809983509,0.13581663107303327,1.364513890558156,-2.8322199395016145,0.6478820554160023,-1.0630978350697935,
396,,,-1.5016013422283772,2.717291161906176,-0.22802355284612053,1.2645341300263497,0.10000468963761452
397,-1.3413971719386768,0.13520612121174777,1.5789728584099627,-3.1977704481760125,0.42559406143223305,-1.300008428461441,
398,,,-2.649664782668336,3.2609507446987407,-0.5218989597212468,1.414653240698624,0.042543302195060806
399,-1.5405032789788016,0.3426302225766807,2.2448684776034806,-2.9526105449735427,0.3362594739154543,-1.6277792747069473,
400,,,-2.021194505897039,2.9131399453408657,-0.47071024736433525,1.8186946120931213,0.06633598504606197
401,-2.304029793529513,0.14592429740147358,1.844985915472813,-1.9521107719601256,0.4484223741244752,-1.9377417858833972,
402,,,-1.3259097280058167,1.9217192521479292,-0.3211155860129065,2.0402691754827837,0.03699257134523665
403,-2.478273201401126,0.004422296984830036,1.434640701462978,-1.8920835986924225,0.5131301735822726,-2.070629141326563,
404,,,-1.4380529796020776,1.818919711562731,-0.31214224406091556,2.183373831250849,0.04435073123621522
405,-2.5802830327268245,-0.034161933192400316,1.5006655129239668,-1.135388200081544,-1.1903982318912492,-2.2057563315081445,
406,,,-1.470864467822472,1.1528959343129626,-1.3500824845199024,1.4463609619901625,-0.052152007006176795
407,-2.2890083948763413,-0.048576494919618615,1.429737674348931,-1.1529510576270792,-0.34660815484814245,-1.2549327593979758,
408,,,-1.7020995836346575,1.1838211165201387,-0.5276675267327394,0.9290091603731542,-0.018900979556786997
409,-1.7794211377321827,-0.006911707053522832,1.575543367218801,-1.4999504080844186,0.2280338476629804,-2.919641855594331,
410,,,-1.6044727147956028,1.5225543256908138,-0.48576414225634806,2.7935227319165357,-0.28070515508393495
411,-2.5373262346668044,0.0039872218676001115,1.5271724408341731,-1.7055787088483032,0.004305681356318591,-2.8445474524671637,
412,,,-1.4808349039667619,1.6803630638023743,-0.5045788946869101,2.6538650738666973,-0.050486112274085546
413,-2.870219544393289,-0.6984696903086731,1.5207321720800824,-1.654036171152926,1.0391754283471237,-3.062472895776466,
414,,,-1.5704645892576572,1.0332973992793502,0.06412325922269645,3.3100627499377446,-0.2940440997403199
415,-3.532397916550249,-0.40418030627845775,1.4613791156948561,-1.057280216491214,0.8486813661014905,-2.9766396289662285,
416,,,-1.418049439945786,1.049780100392827,0.27916985111531706,3.169854898591226,-0.013496614462420148
417,-3.8012605131342982,-0.3691075747748074,1.2152925266177863,-2.555558452562008,0.7685910563825996,-2.7368529886836948,
418,,,-1.028637629061326,2.494500000269977,-0.12378378300155603,3.0288203655547745,-0.04187122040768189
419,-3.8845131662281487,-0.35493014052467897,1.2991718407861907,-2.4476223404842625,0.6431189382457447,-2.8529117539460738,
420,,,-1.4705461636921149,3.0374227089225982,-0.23568180554538948,2.6373835647020183,-0.04165323346983287
421,-3.7168108360760685,-0.4976434493611428,1.5609695491595432,-2.9894350640190477,0.544377546134004,-2.3561106668848484,
422,,,-1.6996530912694652,2.9810345534274068,-0.44465279687985537,2.9351599870391016,-3.694359524482972
423,-3.7910696183292054,-0.2816673306365287,1.671880144616878,-1.6246851056666016,0.38628228472009424,-2.9701621167426673,
424,,,-1.627210244492561,1.6077701652771021,-0.656865583914805,2.6892040155476375,-1.0872033727070525
425,-3.795540855390578,-0.14934104809843704,1.5878340958086197,-1.5827971855921368,-0.5441615979895869,-2.8488937852005036,
426,,,-2.5069160341704784,1.5484131180990754,-1.5431419607478407,0.9386140673533585,-0.3208770597428432
427,-2.6821329166758683,-0.2820446809016445,2.1002982931726986,-1.5249201388921674,-0.7896061714840801,-1.6339675414994228,
428,,,-1.7794919649893857,1.502878445424434,-1.2395817709866863,1.132052094182683,-0.09562919978372399
429,-2.155951795853065,-0.11721220578907043,1.6776738520258114,-1.3705874570785996,-2.2585999141160205,-1.5435343560368768,
430,,,-1.673335721796878,1.35429161986253,-2.2967694161042864,1.0658117235569942,0.054661405944501196
431,-1.774166412106147,0.20350380547923577,-1.8405229411848243,-1.3275710239512732,-0.9755853902654466,-1.428930933479624,
432,,,0.5021636632991225,1.2353577602579562,-1.3440638158024472,0.6947158559660811,0.5542188797285874
433,-1.8288656413969893,-0.13781230665728544,0.2963012016239237,-1.2160508984490055,-0.30223005553631255,-1.024120637592916,
434,,,-0.7689615156779462,1.2207042594019661,-0.8819619832902194,0.41916447038265,0.20878998119942282
435,-1.3080199807345294,-0.2828513500585671,1.0445514844548283,-1.2061004428206463,-0.07229894146632454,-0.4433030095531068,
436,,,-1.219613242665691,1.1859447380417403,-1.3125768878801385,0.5174060404619611,0.030870148429648032
437,-0.6958921340598325,-0.21969371979169097,1.767889421295351,-1.1664985331291484,-0.16387311399365767,-2.4590652225098912,
438,,,-1.7043968541786358,0.9592224696212638,-0.6218082540416793,2.433803763621094,0.17413789975999894
439,-1.803073591039883,-0.07585781412615963,1.6553388550361277,-0.9445813255068699,0.17867869982297058,-2.5267759683401576,
440,,,-1.4680412898149482,1.2372220822031235,-1.0562075063233243,2.4326392069119427,0.04068566640461344
441,-2.6002674336996927,-0.5127196052887901,1.4518670728087393,-1.2192724832631578,-0.16639368062064475,-1.8027083126487449,
442,,,-1.3774360913320451,1.1867893716432507,-0.7161260375154294,1.543215337752525,-0.04176672613458748
443,-3.132848165911476,-0.4697532092834278,1.3863413401213087,-1.1730733732076126,-0.15136137396778218,-1.8004653975616545,
444,,,-1.4172206125954776,1.1629847649591258,-0.7027789668045952,2.3670828356056233,-0.4971457102073133
445,-3.1416101027315904,-0.3378581327672766,1.4254673087951883,-1.106289047270568,0.07614057767764844,-2.1601909507766655,
446,,,-1.139385223718482,1.2331141891055253,-0.5248136736042881,1.539096903488189,-0.18213388969786182
447,-2.8425056356253693,-0.5886368126049939,1.3426998012263467,-1.2139272266670105,0.22256828592963732,-1.6725966550886067,
448,,,-1.3066084207407571,1.3106038969734364,0.15109406284684135,1.5408746045165738,-0.11463493559511807
449,-2.4933611571015954,-0.36696136804184304,1.4591669031862415,-1.319538785702512,0.7693265965273046,-0.30933744232345006,
450,,,-1.349365272396615,1.3805706774488333,-0.06845277315114212,0.5789594687195556,-1.2512906434924957
451,-1.7964300757443765,-0.3310291270703418,1.0688861181790308,-1.2040034815748974,0.6071825628790914,-0.7514233148823803,
452,,,-1.2151342363981155,1.176266778421526,-0.15573375063557318,1.024061469651949,0.03368260929553485
453,-1.3249924730369584,-0.19306102686779175,0.09286947861713624,-1.1043179823258356,0.5220285004938475,-1.0210417812540904,
454,,,-0.627511351366808,1.2635068096154727,-0.1947103691112648,-0.6387803108606329,-0.6478552151287137
455,-1.0587643124237873,3.702896795611463,1.0228518808058162,-1.202377980229173,0.47153622663578726,0.4659355394222647,
456,,,-1.3003990617993582,1.1921944312280182,-0.06913581355430848,-0.1575828054238064,-0.295023943602898
457,-0.6610724489152547,1.6681279370749227,1.3453267444833088,-1.1302189569950982,0.5434435508164528,-0.07138730141463394,
458,,,-1.5990136267254922,1.0557591359337657,-0.0868620416263629,-0.039412872520616204,-0.0056957821061248415
459,0.7144789337112841,0.8771602269676239,1.4812148394659046,-1.0392938432210457,0.6750964868375815,-0.11526912216973142,
460,,,-1.1924477317967224,0.9628777814562098,-0.06444097274237612,0.46820340896490675,0.07434894278485223
461,0.09453655798658461,0.3518330454482511,1.2220630288481862,-0.9479723100377367,0.4906369888322507,-0.6518619563076455,
462,,,-1.2259904928417356,0.9230491457349271,-0.1722077123927428,0.8760336727868889,0.05756932194872448
463,-0.4568566077475754,0.08443855311397433,1.1945044427257716,-0.8586906316547919,0.39750268283183365,-0.6717719098133494,
464,,,-1.3461725010018568,1.0401712304569883,0.11355640651176141,0.8390637321203117,0.04604944948709322
465,-0.7340455562388395,-0.09806363154310438,1.4225303404734078,-0.7536047034990694,0.6452116356342885,-0.7009344229481369,
466,,,-1.2770641227505477,0.7828944154745179,0.011803352591118811,1.0114297673401496,-0.12355858153754991
467,-0.9795729785640739,-0.12854824198687054,1.2081876539935115,-0.7693582129163424,0.4917844996175847,-0.9185056691116792,
468,,,-1.242399388630312,1.0218280216443028,-0.10586271915990222,1.1396922278434491,-0.021599393436159645
469,-1.2944150819200446,-0.11854438044490265,1.1810062721619918,-1.005915475935635,0.48537217784795766,-1.3077154356582505,
470,,,-1.2254300964727163,0.9875934925268466,-0.17703842805148795,1.4724319572281463,0.00498195091760259
471,-1.5839553777180102,-0.5808315017504263,1.3929924815648218,-0.9729966399250026,0.42296792553025353,-1.4519785581371603,
472,,,-1.3100256483867876,0.9576752662399282,-0.2158317362176173,1.8585540899886757,0.1227350065159346
473,-1.8007879967824039,-0.5413741880455808,1.4370753055848755,-0.9427690496727226,0.35239047810549456,-1.828339971025808,
474,,,-1.36170267645067,2.0626178066956773,-0.2739520312089856,1.2785567339212163,0.1609713849624017
475,-1.022663469737061,-0.3244977725686935,1.3028946662766603,-2.0305111207250675,0.6416204703607995,-1.2744383114133238,
476,,,-1.4440207294060128,1.8926766070300851,-0.22512790743957573,1.455243344653982,0.01165308474802428
477,-1.4105577446931061,-0.15674975128144525,1.597975553376024,-1.6472795161745009,0.5240276260793586,-1.5821339177274443,
478,,,-1.6154590022598314,1.6217801155657154,-0.28450983088016246,1.743922037083452,-0.013455817908504301
479,-1.513970306155379,-0.06669485054383498,1.8232429766905818,-1.686829092532132,0.46558557236125525,-1.7765470154516914,
480,,,-1.718817194628956,1.6544803302394182,-0.4573974724206057,2.06196170888749,0.09846259476109832
481,-2.046024796078635,0.18107951571941178,1.7591213449655954,-1.610271317502932,0.3325066868464545,-2.184794161162886,
482,,,-0.964524410216454,1.584955580719574,-0.45672093935578695,2.182425502333433,0.3437096845741335
483,-2.460682450472502,-0.06275164521999509,1.1208859342605066,-1.857662393241311,0.4852056311588968,-2.0744495844053463,
484,,,-0.9765447217528416,1.8285777985786422,-0.2375802643512025,2.2139170585986743,0.20554610776261345
485,-2.6765127718029613,-0.36184473468573464,1.3548478834481694,-1.7994568382098344,0.5512470055642672,-2.169570488202191,
486,,,-1.5503628962336027,1.7270045497667335,-0.6588392902695792,2.2950561236608964,1.5541353501404527
487,-2.8360597975769966,-0.2685589852124813,1.6039979718956903,-1.439250044164502,0.057945685497382216,-4.709571305894689,
488,,,-1.5654588676429182,1.4181117910307723,-0.6003883441622323,5.403932947852875,0.4073904372791291
489,-4.747814437165611,-0.8204452651366034,1.5987139239388002,-1.3905096509557888,0.28519765266565716,-5.27895117980079,
490,,,-1.4869430887402622,1.9710937816451306,-0.43030638312033503,4.9146421610236075,0.07030090856361752
491,-5.522136922375078,-0.4801923807928272,1.6872692832809384,-1.937854698503824,0.5009080705333644,-4.6830156066087385,
492,,,-1.6588434031282064,1.9421833915283815,-0.33852818134245866,4.549243440370075,-0.03531984855877317
493,-5.7074836123483275,-0.21576867308701364,1.645268384720196,-1.9122056842119206,0.5417872966906638,-4.434739822049265,
494,,,-1.8780721374687532,1.8809006195220899,-0.29220807783116653,4.064802772517224,-0.23780603933116853
495,-5.5689369972183735,-0.022414983613809752,1.7683051888375778,-1.7610430668670034,0.509422267032595,-3.890857247103571,
496,,,-0.4850581212473577,1.7336327133702816,-0.26465197142349706,3.870607993855804,0.06895708158641634
497,-5.37714458265419,-1.2915731761319553,-1.0729783817111476,-1.8219613790399265,0.48458788737278796,-3.7081987757601604,
498,,,-0.10088685505566503,1.7951496636260633,-0.30274608319668334,4.964317578605797,-0.9147757082475995
499,-6.005101664129928,-0.9641162574739911,0.7333333686906671,-2.086857451541784,2.008362186703195,-4.743767123442536,
500,,,-1.1876076747871964,2.048176697402237,0.7882652246524745,4.878058838888798,-0.33706879910226595
501,-6.241020431324901,-2.6474776960786626,1.3773533010851593,-2.016071440313431,1.2785189789306808,-4.075418613434644,
502,,,-1.4854332897825344,1.9345948336857595,0.2716749603799614,4.245548966606505,-0.19144991050645224
503,-5.584720004388224,-1.1566212655877293,1.525533361956886,-2.2038541590928347,0.859576277734042,-3.7591804977828676,
504,,,-1.5831413728775965,2.169582788840539,-0.09103693912953541,3.4496883086160457,0.7645636161516215
